env_local_scale,pathway_name,n_metag_only,n_metat_only,n_shared_kos
mineral horizon [ENVO:03600011],Hepatocellular carcinoma [PATH:ko05225],2.5454545454545454,17.181818181818183,10.090909090909092
mineral horizon [ENVO:03600011],Herpes simplex virus 1 infection [PATH:ko05168],2.272727272727273,10.636363636363637,10
mineral horizon [ENVO:03600011],Hippo signaling pathway - fly [PATH:ko04391],0.45454545454545453,13.909090909090908,4.909090909090909
mineral horizon [ENVO:03600011],Hippo signaling pathway - multiple species [PATH:ko04392],0.8181818181818182,4.090909090909091,3.909090909090909
mineral horizon [ENVO:03600011],Hippo signaling pathway [PATH:ko04390],0.6363636363636364,14.818181818181818,6.909090909090909
mineral horizon [ENVO:03600011],Histidine metabolism [PATH:ko00340],3.6363636363636362,1,34.72727272727273
mineral horizon [ENVO:03600011],Homologous recombination [PATH:ko03440],8.272727272727273,3.090909090909091,32.81818181818182
mineral horizon [ENVO:03600011],Hormone signaling [PATH:ko04081],1.6363636363636365,10,5.7272727272727275
mineral horizon [ENVO:03600011],Human T-cell leukemia virus 1 infection [PATH:ko05166],6.090909090909091,19.272727272727273,23.636363636363637
mineral horizon [ENVO:03600011],Human cytomegalovirus infection [PATH:ko05163],1,18.636363636363637,13.090909090909092
mineral horizon [ENVO:03600011],Human immunodeficiency virus 1 infection [PATH:ko05170],1.8181818181818181,20.636363636363637,19.818181818181817
mineral horizon [ENVO:03600011],Human papillomavirus infection [PATH:ko05165],4.090909090909091,32.81818181818182,30.272727272727273
mineral horizon [ENVO:03600011],Huntington disease [PATH:ko05016],9.636363636363637,49.54545454545455,86.18181818181819
mineral horizon [ENVO:03600011],Hypertrophic cardiomyopathy [PATH:ko05410],0.09090909090909091,11,3
mineral horizon [ENVO:03600011],IL-17 signaling pathway [PATH:ko04657],1,5.363636363636363,5.7272727272727275
mineral horizon [ENVO:03600011],Indole alkaloid biosynthesis [PATH:ko00901],0.09090909090909091,0.09090909090909091,1.1818181818181819
mineral horizon [ENVO:03600011],Indole diterpene alkaloid biosynthesis [PATH:ko00403],0.18181818181818182,0,0.09090909090909091
mineral horizon [ENVO:03600011],Inflammatory bowel disease [PATH:ko05321],0,0.6363636363636364,0
mineral horizon [ENVO:03600011],Inflammatory mediator regulation of TRP channels [PATH:ko04750],1,7.636363636363637,4.090909090909091
mineral horizon [ENVO:03600011],Influenza A [PATH:ko05164],1.5454545454545454,9,12
mineral horizon [ENVO:03600011],Inositol phosphate metabolism [PATH:ko00562],7.363636363636363,7.545454545454546,31.545454545454547
mineral horizon [ENVO:03600011],Insect hormone biosynthesis [PATH:ko00981],0.18181818181818182,1,1.1818181818181819
mineral horizon [ENVO:03600011],Insulin resistance [PATH:ko04931],0.9090909090909091,11.363636363636363,12.181818181818182
mineral horizon [ENVO:03600011],Insulin secretion [PATH:ko04911],0.36363636363636365,9.363636363636363,2.090909090909091
mineral horizon [ENVO:03600011],Insulin signaling pathway [PATH:ko04910],1.1818181818181819,13,21.09090909090909
mineral horizon [ENVO:03600011],Ion channels [BR:ko04040],2.6363636363636362,20.363636363636363,3.8181818181818183
mineral horizon [ENVO:03600011],Isoflavonoid biosynthesis [PATH:ko00943],0.09090909090909091,0,1
mineral horizon [ENVO:03600011],Isoquinoline alkaloid biosynthesis [PATH:ko00950],0.7272727272727273,1.5454545454545454,10.636363636363637
mineral horizon [ENVO:03600011],JAK-STAT signaling pathway [PATH:ko04630],0.5454545454545454,5.2727272727272725,2.8181818181818183
mineral horizon [ENVO:03600011],Kaposi sarcoma-associated herpesvirus infection [PATH:ko05167],1.1818181818181819,12.909090909090908,13
mineral horizon [ENVO:03600011],Lectins [BR:ko04091],1.4545454545454546,7.363636363636363,2.727272727272727
mineral horizon [ENVO:03600011],Legionellosis [PATH:ko05134],0.5454545454545454,2.272727272727273,12.909090909090908
mineral horizon [ENVO:03600011],Leishmaniasis [PATH:ko05140],0.6363636363636364,3.272727272727273,4.545454545454546
mineral horizon [ENVO:03600011],Leukocyte transendothelial migration [PATH:ko04670],0.9090909090909091,14.272727272727273,4.7272727272727275
mineral horizon [ENVO:03600011],Limonene degradation [PATH:ko00903],0.18181818181818182,0,4.909090909090909
mineral horizon [ENVO:03600011],Linoleic acid metabolism [PATH:ko00591],2,2.4545454545454546,3.8181818181818183
mineral horizon [ENVO:03600011],Lipid and atherosclerosis [PATH:ko05417],1.7272727272727273,18.454545454545453,19
mineral horizon [ENVO:03600011],Lipid biosynthesis proteins [BR:ko01004],23.818181818181817,9.545454545454545,67.9090909090909
mineral horizon [ENVO:03600011],Lipid metabolism,2.4545454545454546,1.0909090909090908,4.090909090909091
mineral horizon [ENVO:03600011],Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571],2.1818181818181817,0,11.818181818181818
mineral horizon [ENVO:03600011],Lipoic acid metabolism [PATH:ko00785],3,0.6363636363636364,21.636363636363637
mineral horizon [ENVO:03600011],Lipopolysaccharide biosynthesis [PATH:ko00540],6.818181818181818,0.18181818181818182,20.181818181818183
mineral horizon [ENVO:03600011],Lipopolysaccharide biosynthesis proteins [BR:ko01005],22.636363636363637,1.1818181818181819,48.54545454545455
mineral horizon [ENVO:03600011],Long-term depression [PATH:ko04730],0.8181818181818182,6.909090909090909,5.090909090909091
mineral horizon [ENVO:03600011],Long-term potentiation [PATH:ko04720],0.18181818181818182,9.454545454545455,5.7272727272727275
mineral horizon [ENVO:03600011],Longevity regulating pathway - multiple species [PATH:ko04213],0.9090909090909091,6.818181818181818,14.181818181818182
mineral horizon [ENVO:03600011],Longevity regulating pathway - worm [PATH:ko04212],1.4545454545454546,10.454545454545455,14.090909090909092
mineral horizon [ENVO:03600011],Longevity regulating pathway [PATH:ko04211],1.5454545454545454,9.636363636363637,10.909090909090908
mineral horizon [ENVO:03600011],Lysine biosynthesis [PATH:ko00300],6.909090909090909,1.8181818181818181,29.363636363636363
mineral horizon [ENVO:03600011],Lysine degradation [PATH:ko00310],5.636363636363637,7.090909090909091,38.81818181818182
mineral horizon [ENVO:03600011],Lysosome [PATH:ko04142],4.181818181818182,25.363636363636363,39.09090909090909
mineral horizon [ENVO:03600011],MAPK signaling pathway - fly [PATH:ko04013],0.6363636363636364,15.272727272727273,9.454545454545455
mineral horizon [ENVO:03600011],MAPK signaling pathway - plant [PATH:ko04016],0.7272727272727273,3.8181818181818183,5.818181818181818
mineral horizon [ENVO:03600011],MAPK signaling pathway - yeast [PATH:ko04011],8.090909090909092,13.909090909090908,35.54545454545455
mineral horizon [ENVO:03600011],MAPK signaling pathway [PATH:ko04010],2.4545454545454546,25.727272727272727,10.909090909090908
mineral horizon [ENVO:03600011],Malaria [PATH:ko05144],0.36363636363636365,1.2727272727272727,0.09090909090909091
mineral horizon [ENVO:03600011],Mannose type O-glycan biosynthesis [PATH:ko00515],0.18181818181818182,1.2727272727272727,1.1818181818181819
mineral horizon [ENVO:03600011],Maturity onset diabetes of the young [PATH:ko04950],0,0.6363636363636364,0
mineral horizon [ENVO:03600011],Measles [PATH:ko05162],0.5454545454545454,6.181818181818182,7.636363636363637
mineral horizon [ENVO:03600011],Meiosis - yeast [PATH:ko04113],14.909090909090908,7.454545454545454,31.727272727272727
mineral horizon [ENVO:03600011],Melanogenesis [PATH:ko04916],0.09090909090909091,10.272727272727273,6
mineral horizon [ENVO:03600011],Melanoma [PATH:ko05218],0.5454545454545454,5.090909090909091,2.090909090909091
mineral horizon [ENVO:03600011],Membrane trafficking [BR:ko04131],63,177.27272727272728,237.27272727272728
mineral horizon [ENVO:03600011],Messenger RNA biogenesis [BR:ko03019],27.636363636363637,58.36363636363637,138
mineral horizon [ENVO:03600011],Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980],1.0909090909090908,2.1818181818181817,8.272727272727273
mineral horizon [ENVO:03600011],Methane metabolism [PATH:ko00680],25.272727272727273,1.2727272727272727,107.45454545454545
mineral horizon [ENVO:03600011],MicroRNAs in cancer [PATH:ko05206],1,17.454545454545453,15.818181818181818
mineral horizon [ENVO:03600011],Mineral absorption [PATH:ko04978],0.7272727272727273,6.2727272727272725,5.090909090909091
mineral horizon [ENVO:03600011],Mismatch repair [PATH:ko03430],7.363636363636363,2,28.363636363636363
mineral horizon [ENVO:03600011],Mitochondrial biogenesis [BR:ko03029],35.27272727272727,44.18181818181818,124.45454545454545
mineral horizon [ENVO:03600011],Mitophagy - animal [PATH:ko04137],3.4545454545454546,10.818181818181818,21.727272727272727
mineral horizon [ENVO:03600011],Mitophagy - yeast [PATH:ko04139],5,6.545454545454546,15
mineral horizon [ENVO:03600011],Monobactam biosynthesis [PATH:ko00261],1.4545454545454546,0.5454545454545454,14.454545454545455
mineral horizon [ENVO:03600011],Monoterpenoid biosynthesis [PATH:ko00902],0.45454545454545453,0,0.8181818181818182
mineral horizon [ENVO:03600011],Morphine addiction [PATH:ko05032],1.3636363636363635,8.727272727272727,3
mineral horizon [ENVO:03600011],Motor proteins [PATH:ko04814],5.7272727272727275,24.454545454545453,19.545454545454547
mineral horizon [ENVO:03600011],Mucin type O-glycan biosynthesis [PATH:ko00512],0.09090909090909091,0.7272727272727273,0.2727272727272727
mineral horizon [ENVO:03600011],Mycolic acid biosynthesis [PATH:ko00074],3.5454545454545454,0,13.272727272727273
mineral horizon [ENVO:03600011],N-Glycan biosynthesis [PATH:ko00510],4.090909090909091,7.363636363636363,17.545454545454547
mineral horizon [ENVO:03600011],NF-kappa B signaling pathway [PATH:ko04064],0.6363636363636364,3.909090909090909,3.5454545454545454
mineral horizon [ENVO:03600011],NOD-like receptor signaling pathway [PATH:ko04621],2.272727272727273,9.909090909090908,12
mineral horizon [ENVO:03600011],Naphthalene degradation [PATH:ko00626],2.6363636363636362,0.09090909090909091,10.636363636363637
mineral horizon [ENVO:03600011],Natural killer cell mediated cytotoxicity [PATH:ko04650],0.18181818181818182,5.818181818181818,4.909090909090909
mineral horizon [ENVO:03600011],Necroptosis [PATH:ko04217],3,9.272727272727273,15.090909090909092
mineral horizon [ENVO:03600011],"Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]",0.5454545454545454,0,2.727272727272727
mineral horizon [ENVO:03600011],Neuroactive ligand-receptor interaction [PATH:ko04080],1.8181818181818181,4.636363636363637,3
mineral horizon [ENVO:03600011],Neurotrophin signaling pathway [PATH:ko04722],1.3636363636363635,15.272727272727273,8.545454545454545
mineral horizon [ENVO:03600011],Neutrophil extracellular trap formation [PATH:ko04613],2.090909090909091,11.090909090909092,13.727272727272727
mineral horizon [ENVO:03600011],Nicotinate and nicotinamide metabolism [PATH:ko00760],10.727272727272727,3.6363636363636362,45.72727272727273
mineral horizon [ENVO:03600011],Nicotine addiction [PATH:ko05033],1.3636363636363635,2.090909090909091,0.6363636363636364
mineral horizon [ENVO:03600011],Nitrogen metabolism [PATH:ko00910],8.181818181818182,4,37.27272727272727
mineral horizon [ENVO:03600011],Nitrotoluene degradation [PATH:ko00633],3.8181818181818183,0,12.818181818181818
mineral horizon [ENVO:03600011],Non-alcoholic fatty liver disease [PATH:ko04932],2.909090909090909,26.636363636363637,26.545454545454547
mineral horizon [ENVO:03600011],Non-homologous end-joining [PATH:ko03450],2.090909090909091,1.1818181818181819,6.909090909090909
mineral horizon [ENVO:03600011],Non-small cell lung cancer [PATH:ko05223],1.3636363636363635,6.7272727272727275,4.363636363636363
mineral horizon [ENVO:03600011],Nonribosomal peptide structures [PATH:ko01054],7.454545454545454,1.3636363636363635,12.454545454545455
mineral horizon [ENVO:03600011],Notch signaling pathway [PATH:ko04330],0.5454545454545454,6,4.545454545454546
mineral horizon [ENVO:03600011],Novobiocin biosynthesis [PATH:ko00401],3.272727272727273,1.3636363636363635,10.454545454545455
mineral horizon [ENVO:03600011],Nuclear receptors [BR:ko03310],0.09090909090909091,3.272727272727273,0
mineral horizon [ENVO:03600011],Nucleocytoplasmic transport [PATH:ko03013],9,14.272727272727273,36.45454545454545
mineral horizon [ENVO:03600011],Nucleotide excision repair [PATH:ko03420],9.363636363636363,8.363636363636363,30.181818181818183
mineral horizon [ENVO:03600011],Nucleotide metabolism,0.6363636363636364,0,0.36363636363636365
mineral horizon [ENVO:03600011],O-Antigen repeat unit biosynthesis [PATH:ko00542],2.272727272727273,0.18181818181818182,1.9090909090909092
mineral horizon [ENVO:03600011],Olfactory transduction [PATH:ko04740],0.36363636363636365,4.818181818181818,3.272727272727273
mineral horizon [ENVO:03600011],One carbon pool by folate [PATH:ko00670],2.4545454545454546,1.4545454545454546,39.18181818181818
mineral horizon [ENVO:03600011],Oocyte meiosis [PATH:ko04114],4.636363636363637,12.363636363636363,20.09090909090909
mineral horizon [ENVO:03600011],Osteoclast differentiation [PATH:ko04380],0.6363636363636364,8.545454545454545,6
mineral horizon [ENVO:03600011],Other carbon fixation pathways [PATH:ko00720],15.818181818181818,1,61.72727272727273
mineral horizon [ENVO:03600011],Other glycan degradation [PATH:ko00511],1.5454545454545454,1.9090909090909092,11.818181818181818
mineral horizon [ENVO:03600011],Other types of O-glycan biosynthesis [PATH:ko00514],0.8181818181818182,2.6363636363636362,3.1818181818181817
mineral horizon [ENVO:03600011],Others,2.9393939393939394,0.3939393939393939,8.909090909090908
mineral horizon [ENVO:03600011],Ovarian steroidogenesis [PATH:ko04913],0.8181818181818182,2.909090909090909,2
mineral horizon [ENVO:03600011],Oxidative phosphorylation [PATH:ko00190],11.909090909090908,31.363636363636363,118.63636363636364
mineral horizon [ENVO:03600011],Oxytocin signaling pathway [PATH:ko04921],0.9090909090909091,17.545454545454547,11.454545454545455
mineral horizon [ENVO:03600011],PD-L1 expression and PD-1 checkpoint pathway in cancer [PATH:ko05235],0.45454545454545453,6.909090909090909,6.2727272727272725
mineral horizon [ENVO:03600011],PI3K-Akt signaling pathway [PATH:ko04151],2.1818181818181817,22.272727272727273,22.363636363636363
mineral horizon [ENVO:03600011],PPAR signaling pathway [PATH:ko03320],0.5454545454545454,4.636363636363637,12.727272727272727
mineral horizon [ENVO:03600011],Pancreatic cancer [PATH:ko05212],1.2727272727272727,7.636363636363637,6.363636363636363
mineral horizon [ENVO:03600011],Pancreatic secretion [PATH:ko04972],0.6363636363636364,16.181818181818183,6.454545454545454
mineral horizon [ENVO:03600011],Pantothenate and CoA biosynthesis [PATH:ko00770],5.454545454545454,1,30.454545454545453
mineral horizon [ENVO:03600011],"Parathyroid hormone synthesis, secretion and action [PATH:ko04928]",0.6363636363636364,10.090909090909092,5.7272727272727275
mineral horizon [ENVO:03600011],Parkinson disease [PATH:ko05012],6.454545454545454,42.09090909090909,80.0909090909091
mineral horizon [ENVO:03600011],Pathogenic Escherichia coli infection [PATH:ko05130],2.3636363636363638,17.636363636363637,21.454545454545453
mineral horizon [ENVO:03600011],Pathways in cancer [PATH:ko05200],5.454545454545454,37.09090909090909,30.363636363636363
mineral horizon [ENVO:03600011],Pathways of neurodegeneration - multiple diseases [PATH:ko05022],10.636363636363637,66.36363636363636,100.27272727272727
mineral horizon [ENVO:03600011],Pattern recognition receptors [BR:ko04054],0.45454545454545453,0.2727272727272727,0.9090909090909091
mineral horizon [ENVO:03600011],Penicillin and cephalosporin biosynthesis [PATH:ko00311],1,0.45454545454545453,6.363636363636363
mineral horizon [ENVO:03600011],Pentose and glucuronate interconversions [PATH:ko00040],10.363636363636363,2.4545454545454546,56.09090909090909
mineral horizon [ENVO:03600011],Pentose phosphate pathway [PATH:ko00030],8.181818181818182,1.0909090909090908,53.54545454545455
mineral horizon [ENVO:03600011],Peptidases and inhibitors [BR:ko01002],46.63636363636363,69.9090909090909,225.54545454545453
mineral horizon [ENVO:03600011],Peptidoglycan biosynthesis [PATH:ko00550],4.363636363636363,0.18181818181818182,31.727272727272727
mineral horizon [ENVO:03600011],Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],11.181818181818182,0.36363636363636365,55.45454545454545
mineral horizon [ENVO:03600011],Peroxisome [PATH:ko04146],6.7272727272727275,8.181818181818182,34.54545454545455
mineral horizon [ENVO:03600011],Pertussis [PATH:ko05133],2.909090909090909,4,11.636363636363637
mineral horizon [ENVO:03600011],Phagosome [PATH:ko04145],2.5454545454545454,15.636363636363637,19.818181818181817
mineral horizon [ENVO:03600011],Phenazine biosynthesis [PATH:ko00405],2,0.2727272727272727,4.545454545454546
mineral horizon [ENVO:03600011],Phenylalanine metabolism [PATH:ko00360],6.2727272727272725,2,43.81818181818182
mineral horizon [ENVO:03600011],"Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",10.181818181818182,2.3636363636363638,44.18181818181818
mineral horizon [ENVO:03600011],Phenylpropanoid biosynthesis [PATH:ko00940],0.5454545454545454,2.6363636363636362,5
mineral horizon [ENVO:03600011],Phosphatidylinositol signaling system [PATH:ko04070],3.6363636363636362,9.363636363636363,16.09090909090909
mineral horizon [ENVO:03600011],Phospholipase D signaling pathway [PATH:ko04072],1.7272727272727273,11.727272727272727,11.272727272727273
mineral horizon [ENVO:03600011],Phosphonate and phosphinate metabolism [PATH:ko00440],3.6363636363636362,1.0909090909090908,16.181818181818183
mineral horizon [ENVO:03600011],Phosphotransferase system (PTS) [PATH:ko02060],12.181818181818182,2.6363636363636362,13.909090909090908
mineral horizon [ENVO:03600011],Photosynthesis - antenna proteins [PATH:ko00196],1.1818181818181819,0.09090909090909091,0.09090909090909091
mineral horizon [ENVO:03600011],Photosynthesis [PATH:ko00195],0.5454545454545454,2.4545454545454546,13.272727272727273
mineral horizon [ENVO:03600011],Photosynthesis proteins [BR:ko00194],2.272727272727273,3,15.363636363636363
mineral horizon [ENVO:03600011],Phototransduction - fly [PATH:ko04745],0.18181818181818182,5.818181818181818,1.7272727272727273
mineral horizon [ENVO:03600011],Phototransduction [PATH:ko04744],0.09090909090909091,0.5454545454545454,1.6363636363636365
mineral horizon [ENVO:03600011],"Pinene, camphor and geraniol degradation [PATH:ko00907]",2.727272727272727,0.09090909090909091,13.909090909090908
mineral horizon [ENVO:03600011],Plant hormone signal transduction [PATH:ko04075],1.4545454545454546,3.272727272727273,4.454545454545454
mineral horizon [ENVO:03600011],Plant-pathogen interaction [PATH:ko04626],0.45454545454545453,5.545454545454546,12.272727272727273
mineral horizon [ENVO:03600011],Platelet activation [PATH:ko04611],1.2727272727272727,13.636363636363637,8.090909090909092
mineral horizon [ENVO:03600011],Platinum drug resistance [PATH:ko01524],3,5.363636363636363,10.545454545454545
mineral horizon [ENVO:03600011],Polycomb repressive complex [PATH:ko03083],1.5454545454545454,5.545454545454546,9.090909090909092
mineral horizon [ENVO:03600011],Polycyclic aromatic hydrocarbon degradation [PATH:ko00624],10.181818181818182,0.5454545454545454,13.636363636363637
mineral horizon [ENVO:03600011],Polyketide biosynthesis proteins [BR:ko01008],70.36363636363636,7.090909090909091,90.81818181818181
mineral horizon [ENVO:03600011],Polyketide sugar unit biosynthesis [PATH:ko00523],7.818181818181818,1.0909090909090908,13.363636363636363
mineral horizon [ENVO:03600011],Porphyrin metabolism [PATH:ko00860],16.363636363636363,3.5454545454545454,65.36363636363636
mineral horizon [ENVO:03600011],Prenyltransferases [BR:ko01006],4.090909090909091,1.8181818181818181,20.181818181818183
mineral horizon [ENVO:03600011],Primary bile acid biosynthesis [PATH:ko00120],0.2727272727272727,0.6363636363636364,4.181818181818182
mineral horizon [ENVO:03600011],Primary immunodeficiency [PATH:ko05340],0.36363636363636365,0.2727272727272727,2.1818181818181817
mineral horizon [ENVO:03600011],Prion disease [PATH:ko05020],6.181818181818182,42,74.72727272727273
mineral horizon [ENVO:03600011],Prodigiosin biosynthesis [PATH:ko00333],3.5454545454545454,0.2727272727272727,5.636363636363637
mineral horizon [ENVO:03600011],Progesterone-mediated oocyte maturation [PATH:ko04914],4.454545454545454,10.363636363636363,11.363636363636363
mineral horizon [ENVO:03600011],Prokaryotic defense system [BR:ko02048],25.09090909090909,1.7272727272727273,91.45454545454545
mineral horizon [ENVO:03600011],Prolactin signaling pathway [PATH:ko04917],0.2727272727272727,5.636363636363637,4.636363636363637
mineral horizon [ENVO:03600011],Propanoate metabolism [PATH:ko00640],10.818181818181818,2.1818181818181817,62.81818181818182
mineral horizon [ENVO:03600011],Prostate cancer [PATH:ko05215],0.45454545454545453,9.181818181818182,6.7272727272727275
mineral horizon [ENVO:03600011],Proteasome [BR:ko03051],4.454545454545454,13.818181818181818,40
mineral horizon [ENVO:03600011],Proteasome [PATH:ko03050],2.1818181818181817,10.272727272727273,27.454545454545453
mineral horizon [ENVO:03600011],Protein digestion and absorption [PATH:ko04974],2.090909090909091,7.909090909090909,9.636363636363637
mineral horizon [ENVO:03600011],Protein export [PATH:ko03060],3.8181818181818183,6.636363636363637,28.272727272727273
mineral horizon [ENVO:03600011],Protein kinases [BR:ko01001],40.45454545454545,68.81818181818181,128.0909090909091
mineral horizon [ENVO:03600011],Protein phosphatases and associated proteins [BR:ko01009],17.272727272727273,37.54545454545455,55.72727272727273
mineral horizon [ENVO:03600011],Protein processing,2,0.09090909090909091,26.90909090909091
mineral horizon [ENVO:03600011],Protein processing in endoplasmic reticulum [PATH:ko04141],6.181818181818182,30.454545454545453,46.09090909090909
mineral horizon [ENVO:03600011],Proteoglycans [BR:ko00535],0.18181818181818182,2.4545454545454546,1
mineral horizon [ENVO:03600011],Proteoglycans in cancer [PATH:ko05205],1.4545454545454546,24,15.272727272727273
mineral horizon [ENVO:03600011],Proximal tubule bicarbonate reclamation [PATH:ko04964],0,3.1818181818181817,4.2727272727272725
mineral horizon [ENVO:03600011],Purine metabolism [PATH:ko00230],15.727272727272727,10.545454545454545,118
mineral horizon [ENVO:03600011],Pyrimidine metabolism [PATH:ko00240],10.909090909090908,4.181818181818182,70.27272727272727
mineral horizon [ENVO:03600011],Pyruvate metabolism [PATH:ko00620],11,2.6363636363636362,87.63636363636364
mineral horizon [ENVO:03600011],Quorum sensing [PATH:ko02024],29.363636363636363,3,110.45454545454545
mineral horizon [ENVO:03600011],RIG-I-like receptor signaling pathway [PATH:ko04622],0.45454545454545453,3.5454545454545454,3.727272727272727
mineral horizon [ENVO:03600011],RNA degradation [PATH:ko03018],7.181818181818182,11,42.45454545454545
mineral horizon [ENVO:03600011],RNA polymerase [PATH:ko03020],8.454545454545455,7.181818181818182,21.90909090909091
mineral horizon [ENVO:03600011],Rap1 signaling pathway [PATH:ko04015],0.8181818181818182,23.636363636363637,5.909090909090909
mineral horizon [ENVO:03600011],Ras signaling pathway [PATH:ko04014],2.4545454545454546,17.454545454545453,13.909090909090908
mineral horizon [ENVO:03600011],Regulation of actin cytoskeleton [PATH:ko04810],1.6363636363636365,24.545454545454547,16.818181818181817
mineral horizon [ENVO:03600011],Regulation of lipolysis in adipocytes [PATH:ko04923],1.1818181818181819,5.909090909090909,4.545454545454546
mineral horizon [ENVO:03600011],Relaxin signaling pathway [PATH:ko04926],0.6363636363636364,9.909090909090908,8.181818181818182
mineral horizon [ENVO:03600011],Renal cell carcinoma [PATH:ko05211],1.0909090909090908,11.181818181818182,6.636363636363637
mineral horizon [ENVO:03600011],Renin secretion [PATH:ko04924],0.5454545454545454,7.454545454545454,5.818181818181818
mineral horizon [ENVO:03600011],Renin-angiotensin system [PATH:ko04614],0,1.9090909090909092,3.8181818181818183
mineral horizon [ENVO:03600011],Replication and repair,5.545454545454546,0.09090909090909091,41.09090909090909
mineral horizon [ENVO:03600011],Retinol metabolism [PATH:ko00830],0.9090909090909091,1.9090909090909092,6.909090909090909
mineral horizon [ENVO:03600011],Retrograde endocannabinoid signaling [PATH:ko04723],3.909090909090909,18,25.90909090909091
mineral horizon [ENVO:03600011],Rheumatoid arthritis [PATH:ko05323],0.6363636363636364,5.636363636363637,9.181818181818182
mineral horizon [ENVO:03600011],Riboflavin metabolism [PATH:ko00740],8.090909090909092,1.3636363636363635,23.272727272727273
mineral horizon [ENVO:03600011],Ribosome [BR:ko03011],5.090909090909091,34.54545454545455,108.27272727272727
mineral horizon [ENVO:03600011],Ribosome [PATH:ko03010],0.36363636363636365,29.272727272727273,104.0909090909091
mineral horizon [ENVO:03600011],Ribosome biogenesis [BR:ko03009],52.54545454545455,29.90909090909091,177.1818181818182
mineral horizon [ENVO:03600011],Ribosome biogenesis in eukaryotes [PATH:ko03008],9.727272727272727,9.363636363636363,41.27272727272727
mineral horizon [ENVO:03600011],SNARE interactions in vesicular transport [PATH:ko04130],3,5.2727272727272725,7
mineral horizon [ENVO:03600011],Salivary secretion [PATH:ko04970],0.6363636363636364,9.181818181818182,4.636363636363637
mineral horizon [ENVO:03600011],Salmonella infection [PATH:ko05132],7.818181818181818,27.272727272727273,37.90909090909091
mineral horizon [ENVO:03600011],Secondary bile acid biosynthesis [PATH:ko00121],0.5454545454545454,0.18181818181818182,2.909090909090909
mineral horizon [ENVO:03600011],Secondary metabolism,2.5454545454545454,0.36363636363636365,7.2727272727272725
mineral horizon [ENVO:03600011],Secretion system [BR:ko02044],63,9,166.1818181818182
mineral horizon [ENVO:03600011],Selenocompound metabolism [PATH:ko00450],0.8181818181818182,2,19
mineral horizon [ENVO:03600011],Serotonergic synapse [PATH:ko04726],2.090909090909091,9.181818181818182,8.363636363636363
mineral horizon [ENVO:03600011],Sesquiterpenoid and triterpenoid biosynthesis [PATH:ko00909],2.272727272727273,0.45454545454545453,4.7272727272727275
mineral horizon [ENVO:03600011],Shigellosis [PATH:ko05131],5.545454545454546,30.636363636363637,36.09090909090909
mineral horizon [ENVO:03600011],Signaling pathways regulating pluripotency of stem cells [PATH:ko04550],0.8181818181818182,11.090909090909092,3.4545454545454546
mineral horizon [ENVO:03600011],Signaling proteins,8.818181818181818,3.3636363636363638,19.363636363636363
mineral horizon [ENVO:03600011],Small cell lung cancer [PATH:ko05222],1.2727272727272727,7.181818181818182,4.090909090909091
mineral horizon [ENVO:03600011],Sphingolipid metabolism [PATH:ko00600],2.909090909090909,6,20.272727272727273
mineral horizon [ENVO:03600011],Sphingolipid signaling pathway [PATH:ko04071],1.6363636363636365,12.454545454545455,17.818181818181817
mineral horizon [ENVO:03600011],Spinocerebellar ataxia [PATH:ko05017],4.636363636363637,20,41.54545454545455
mineral horizon [ENVO:03600011],Spliceosome [BR:ko03041],26.272727272727273,64.45454545454545,79
mineral horizon [ENVO:03600011],Spliceosome [PATH:ko03040],10.545454545454545,31.272727272727273,46.81818181818182
mineral horizon [ENVO:03600011],Staphylococcus aureus infection [PATH:ko05150],1.9090909090909092,0.18181818181818182,5.363636363636363
mineral horizon [ENVO:03600011],Starch and sucrose metabolism [PATH:ko00500],8.454545454545455,6.545454545454546,62
mineral horizon [ENVO:03600011],Staurosporine biosynthesis [PATH:ko00404],4.818181818181818,0.36363636363636365,2.4545454545454546
mineral horizon [ENVO:03600011],Steroid biosynthesis [PATH:ko00100],4.7272727272727275,1.9090909090909092,14.454545454545455
mineral horizon [ENVO:03600011],Steroid degradation [PATH:ko00984],1.2727272727272727,0,13.727272727272727
mineral horizon [ENVO:03600011],Steroid hormone biosynthesis [PATH:ko00140],2.1818181818181817,1.3636363636363635,3.4545454545454546
mineral horizon [ENVO:03600011],"Stilbenoid, diarylheptanoid and gingerol biosynthesis [PATH:ko00945]",0.09090909090909091,0.45454545454545453,1
mineral horizon [ENVO:03600011],Streptomycin biosynthesis [PATH:ko00521],0.8181818181818182,0.18181818181818182,12.181818181818182
mineral horizon [ENVO:03600011],Structural proteins,8,1.7272727272727273,32.63636363636363
mineral horizon [ENVO:03600011],Styrene degradation [PATH:ko00643],0.6363636363636364,0.36363636363636365,15.090909090909092
mineral horizon [ENVO:03600011],Sulfur metabolism [PATH:ko00920],10.727272727272727,0.9090909090909091,72
mineral horizon [ENVO:03600011],Sulfur relay system [PATH:ko04122],4.636363636363637,1.3636363636363635,20.818181818181817
mineral horizon [ENVO:03600011],Synaptic vesicle cycle [PATH:ko04721],2,12.909090909090908,14.181818181818182
